Price,Journey_month,Journey_day,Dep_Time_hours,Dep_Time_mins,Arrival_Time_hours,Arrival_Time_mins,Duration_hours,Duration_minutes,Duration_total_minutes,Source_Banglore,Source_Kolkata,Source_Delhi,Source_Chennai,Source_Mumbai,Airline label,Destination label,Total_Stops_label
12898.0,5,27,19,45,19,0,23,15,1395,0,0,1,0,0,4,1,1
7832.0,3,15,7,0,7,40,24,40,1480,1,0,0,0,0,4,4,1
10539.0,6,9,20,25,22,5,25,40,1540,0,1,0,0,0,4,0,1
13376.0,6,15,14,35,12,35,22,0,1320,0,0,1,0,0,4,1,2
7198.0,6,24,19,0,1,30,6,30,390,0,0,1,0,0,6,1,1
22950.0,3,6,17,15,16,50,23,35,1415,0,0,0,0,1,4,2,2
8855.0,5,24,16,40,0,15,7,35,455,0,1,0,0,0,2,0,1
12996.0,4,1,8,25,16,20,7,55,475,0,1,0,0,0,4,0,1
14151.0,6,9,17,0,10,55,17,55,1075,0,1,0,0,0,4,0,1
4775.0,5,6,15,15,20,5,4,50,290,0,1,0,0,0,3,0,1
8372.0,3,1,8,55,0,45,15,50,950,1,0,0,0,0,4,4,1
4823.0,4,6,16,55,19,55,3,0,180,1,0,0,0,0,3,4,0
13941.0,5,1,20,0,10,5,14,5,845,0,1,0,0,0,4,0,1
3943.0,6,3,0,25,3,15,2,50,170,1,0,0,0,0,3,4,0
8452.0,4,1,7,10,20,20,13,10,790,0,1,0,0,0,10,0,1
3841.0,4,1,9,0,11,25,2,25,145,0,1,0,0,0,8,0,0
14781.0,5,12,14,5,23,35,9,30,570,0,1,0,0,0,4,0,1
13044.0,6,12,18,55,16,20,21,25,1285,0,1,0,0,0,4,0,1
10844.0,5,18,20,0,22,35,26,35,1595,0,1,0,0,0,4,0,1
13922.0,6,24,17,35,19,0,25,25,1525,0,0,1,0,0,4,1,2
3597.0,6,3,19,35,21,55,2,20,140,0,0,0,1,0,3,3,0
8266.0,5,9,6,0,19,15,13,15,795,0,0,1,0,0,6,1,1
6377.0,3,27,7,0,19,15,12,15,735,0,0,1,0,0,1,1,1
11678.0,3,6,10,0,23,45,13,45,825,0,0,0,0,1,1,2,1
11249.0,3,9,4,45,19,15,14,30,870,0,0,1,0,0,6,1,1
9181.0,3,21,5,40,4,25,22,45,1365,0,0,1,0,0,4,1,2
9187.0,5,9,20,20,9,5,12,45,765,0,1,0,0,0,10,0,1
4878.0,5,6,19,30,22,15,2,45,165,1,0,0,0,0,10,4,0
13727.0,5,15,14,0,21,0,7,0,420,0,0,1,0,0,6,1,1
13364.0,4,1,21,10,9,20,12,10,730,0,1,0,0,0,4,0,1
5510.0,5,6,14,15,16,45,2,30,150,0,1,0,0,0,1,0,0
12819.0,6,24,23,5,19,0,19,55,1195,0,0,1,0,0,4,1,2
10844.0,5,18,5,45,18,15,12,30,750,0,1,0,0,0,4,0,1
14960.0,6,12,16,45,8,55,16,10,970,0,1,0,0,0,1,0,2
7174.0,5,9,6,10,23,0,16,50,1010,0,0,1,0,0,1,1,1
10408.0,4,1,10,0,1,20,15,20,920,0,1,0,0,0,1,0,2
13377.0,5,27,13,0,1,30,12,30,750,0,0,1,0,0,6,1,1
14871.0,3,6,9,10,21,0,11,50,710,0,0,1,0,0,3,1,1
3943.0,5,21,10,10,13,0,2,50,170,1,0,0,0,0,3,4,0
5021.0,3,18,21,5,0,20,3,15,195,0,0,1,0,0,3,1,0
14462.0,3,3,4,0,7,40,27,40,1660,0,0,1,0,0,1,1,1
16263.0,6,1,20,0,4,25,8,25,505,0,0,1,0,0,4,1,2
7229.0,5,6,17,45,20,45,3,0,180,1,0,0,0,0,4,4,0
12898.0,5,27,14,0,19,0,5,0,300,0,0,1,0,0,4,1,1
13714.0,6,3,9,0,19,0,10,0,600,0,0,1,0,0,6,1,1
7690.0,6,9,20,40,9,25,12,45,765,0,0,1,0,0,1,1,1
4823.0,5,18,7,10,10,5,2,55,175,1,0,0,0,0,3,4,0
8372.0,3,1,5,45,11,25,5,40,340,1,0,0,0,0,5,4,1
4307.0,3,12,21,5,22,25,1,20,80,0,0,0,0,1,1,2,0
18799.0,3,3,5,25,4,25,23,0,1380,0,0,1,0,0,4,1,2
7064.0,4,1,8,25,20,45,12,20,740,0,1,0,0,0,4,0,1
9653.0,6,6,16,40,19,15,26,35,1595,0,0,1,0,0,1,1,2
16736.0,3,6,20,35,7,40,11,5,665,1,0,0,0,0,4,4,1
6412.0,6,27,16,10,22,30,6,20,380,0,0,1,0,0,3,1,1
7832.0,3,21,8,0,20,20,12,20,740,1,0,0,0,0,4,4,1
4030.0,5,15,17,45,20,45,3,0,180,1,0,0,0,0,4,4,0
12242.0,3,27,18,15,4,25,10,10,610,0,0,1,0,0,4,1,1
12373.0,5,18,9,0,19,0,10,0,600,0,0,1,0,0,4,1,1
13555.0,3,18,21,25,9,0,11,35,695,1,0,0,0,0,4,4,1
3925.0,3,24,20,30,23,20,2,50,170,1,0,0,0,0,8,4,0
10676.0,5,12,12,0,21,50,9,50,590,0,1,0,0,0,1,0,2
10697.0,5,18,8,20,21,50,13,30,810,0,1,0,0,0,1,0,2
4174.0,4,1,17,15,19,50,2,35,155,0,1,0,0,0,3,0,0
14305.0,3,1,22,0,23,20,25,20,1520,1,0,0,0,0,1,4,1
13542.0,3,21,11,30,1,35,14,5,845,0,0,1,0,0,6,1,1
7801.0,3,9,10,0,12,45,2,45,165,1,0,0,0,0,1,4,0
13381.0,6,9,20,15,19,15,23,0,1380,0,0,1,0,0,1,1,2
3943.0,6,21,22,10,1,0,2,50,170,1,0,0,0,0,3,4,0
17024.0,3,6,19,45,19,45,24,0,1440,0,0,1,0,0,4,1,1
13879.0,5,27,17,15,7,40,14,25,865,0,0,1,0,0,1,1,2
3815.0,3,27,17,15,19,45,2,30,150,0,1,0,0,0,8,0,0
9646.0,6,27,7,5,16,10,9,5,545,0,0,1,0,0,6,1,1
7832.0,3,21,18,40,7,40,13,0,780,1,0,0,0,0,4,4,1
7006.0,5,21,18,35,1,30,6,55,415,0,0,1,0,0,3,1,1
4591.0,4,15,13,0,15,50,2,50,170,1,0,0,0,0,3,4,0
2227.0,6,18,21,20,22,50,1,30,90,0,0,0,0,1,3,2,0
12819.0,6,27,23,5,12,35,13,30,810,0,0,1,0,0,4,1,2
8541.0,6,21,19,50,22,50,3,0,180,1,0,0,0,0,4,4,0
10262.0,6,27,18,15,19,0,24,45,1485,0,0,1,0,0,4,1,1
15129.0,5,9,9,40,4,25,18,45,1125,0,0,1,0,0,4,1,2
13843.0,3,6,11,30,4,25,16,55,1015,0,0,1,0,0,4,1,1
10844.0,6,6,14,5,23,35,9,30,570,0,1,0,0,0,4,0,1
5746.0,3,21,11,20,15,25,4,5,245,1,0,0,0,0,3,4,1
12898.0,6,3,21,50,4,25,6,35,395,0,0,1,0,0,4,1,1
7858.0,5,21,17,15,0,55,7,40,460,0,0,1,0,0,6,1,1
3841.0,6,6,6,55,9,30,2,35,155,0,1,0,0,0,8,0,0
3597.0,6,9,13,15,15,35,2,20,140,0,0,0,1,0,3,3,0
18387.0,3,1,6,40,21,55,15,15,915,1,0,0,0,0,10,4,1
10953.0,5,6,20,25,23,35,27,10,1630,0,1,0,0,0,4,0,1
7174.0,5,9,17,40,23,0,5,20,320,0,0,1,0,0,1,1,1
7198.0,6,6,18,0,1,30,7,30,450,0,0,1,0,0,6,1,1
13067.0,5,21,20,25,22,5,25,40,1540,0,1,0,0,0,4,0,1
18799.0,3,3,5,25,18,50,13,25,805,0,0,1,0,0,4,1,2
3841.0,4,24,22,20,0,40,2,20,140,0,1,0,0,0,8,0,0
7832.0,3,21,7,0,19,10,12,10,730,1,0,0,0,0,4,4,1
3841.0,4,6,17,10,19,40,2,30,150,0,1,0,0,0,8,0,0
5201.0,5,9,5,10,8,0,2,50,170,0,0,1,0,0,1,1,0
8016.0,6,18,8,20,11,20,3,0,180,1,0,0,0,0,4,4,0
4148.0,3,12,21,25,0,5,2,40,160,0,1,0,0,0,3,0,0
9863.0,5,18,16,40,19,15,26,35,1595,0,0,1,0,0,1,1,2
5699.0,5,6,17,35,22,15,4,40,280,0,1,0,0,0,3,0,1
13014.0,6,24,19,30,4,25,8,55,535,0,0,1,0,0,4,1,2
5403.0,4,3,7,0,9,40,2,40,160,1,0,0,0,0,10,4,0
4226.0,5,15,19,35,23,15,3,40,220,0,1,0,0,0,3,0,1
4990.0,4,21,16,55,19,55,3,0,180,1,0,0,0,0,3,4,0
4284.0,5,3,22,10,1,0,2,50,170,1,0,0,0,0,3,4,0
12121.0,5,9,9,35,9,45,24,10,1450,0,1,0,0,0,4,0,1
14781.0,5,21,14,5,19,50,5,45,345,0,1,0,0,0,4,0,1
6245.0,6,1,14,15,16,45,2,30,150,0,1,0,0,0,1,0,0
6643.0,3,27,19,10,4,25,33,15,1995,0,0,1,0,0,4,1,2
12547.0,3,12,5,45,8,15,26,30,1590,1,0,0,0,0,4,4,1
13014.0,6,24,19,30,12,35,17,5,1025,0,0,1,0,0,4,1,2
8479.0,6,9,11,35,18,50,7,15,435,0,1,0,0,0,8,0,1
12760.0,6,6,17,15,19,15,26,0,1560,0,0,1,0,0,1,1,2
5224.0,6,6,11,30,14,5,2,35,155,0,1,0,0,0,3,0,0
5678.0,6,27,19,35,21,5,1,30,90,0,0,0,0,1,4,2,0
11602.0,3,12,6,45,23,15,16,30,990,1,0,0,0,0,1,4,1
14714.0,6,15,10,0,19,0,9,0,540,0,0,1,0,0,4,1,1
10262.0,6,15,17,30,12,35,19,5,1145,0,0,1,0,0,4,1,1
14323.0,5,9,13,0,19,15,6,15,375,0,0,1,0,0,6,1,1
4622.0,3,1,6,55,9,35,2,40,160,0,1,0,0,0,8,0,0
12395.0,3,6,10,25,22,55,12,30,750,0,0,0,0,1,10,2,1
6386.0,6,12,2,0,7,45,5,45,345,0,0,1,0,0,3,1,1
2227.0,5,12,20,5,21,40,1,35,95,0,0,0,0,1,3,2,0
4823.0,4,21,18,55,21,50,2,55,175,1,0,0,0,0,3,4,0
13377.0,6,24,11,30,1,30,14,0,840,0,0,1,0,0,6,1,1
15428.0,3,3,5,55,7,40,25,45,1545,0,0,1,0,0,1,1,2
12373.0,5,9,2,15,4,25,26,10,1570,0,0,1,0,0,4,1,1
8372.0,3,1,22,50,21,20,22,30,1350,1,0,0,0,0,4,4,1
10791.0,6,24,11,40,19,0,7,20,440,0,0,1,0,0,6,1,1
2754.0,5,15,2,35,4,5,1,30,90,0,0,0,0,1,3,2,0
13364.0,4,1,14,5,20,45,6,40,400,0,1,0,0,0,4,0,1
3841.0,5,3,17,10,19,40,2,30,150,0,1,0,0,0,8,0,0
4692.0,6,24,7,25,13,35,6,10,370,0,0,1,0,0,2,1,1
6297.0,6,9,15,45,22,5,6,20,380,0,0,1,0,0,8,1,1
11150.0,6,27,13,25,19,0,29,35,1775,0,0,1,0,0,4,1,2
13882.0,6,6,11,45,4,25,16,40,1000,0,0,1,0,0,4,1,2
8040.0,3,6,10,20,11,50,1,30,90,0,0,0,0,1,4,2,0
4804.0,6,9,9,35,12,20,2,45,165,0,1,0,0,0,3,0,0
6068.0,3,27,8,0,18,50,10,50,650,0,0,1,0,0,4,1,1
3943.0,6,3,1,30,4,15,2,45,165,1,0,0,0,0,3,4,0
3597.0,6,3,17,45,20,5,2,20,140,0,0,0,1,0,8,3,0
4409.0,6,3,22,50,1,20,2,30,150,0,1,0,0,0,0,0,0
9424.0,5,9,17,0,1,30,8,30,510,0,0,1,0,0,6,1,1
12898.0,5,27,22,50,19,0,20,10,1210,0,0,1,0,0,4,1,1
3543.0,5,27,17,45,20,5,2,20,140,0,0,0,1,0,8,3,0
10844.0,6,6,20,0,19,50,23,50,1430,0,1,0,0,0,4,0,1
8907.0,6,6,13,30,23,0,9,30,570,0,0,1,0,0,1,1,1
9345.0,5,18,7,10,18,50,11,40,700,0,1,0,0,0,10,0,1
10231.0,6,15,5,0,7,40,26,40,1600,0,0,1,0,0,1,1,2
7664.0,3,15,5,50,12,5,30,15,1815,1,0,0,0,0,1,4,2
4649.0,5,21,15,5,20,20,5,15,315,0,1,0,0,0,8,0,1
1965.0,5,21,5,45,7,15,1,30,90,0,0,0,0,1,8,2,0
14053.0,3,9,18,15,18,50,24,35,1475,0,0,1,0,0,4,1,1
6144.0,3,24,20,0,22,55,2,55,175,1,0,0,0,0,3,4,0
1965.0,3,18,22,45,0,10,1,25,85,0,0,0,0,1,8,2,0
6795.0,6,12,15,15,1,30,10,15,615,0,0,1,0,0,6,1,1
2754.0,6,27,2,35,4,5,1,30,90,0,0,0,0,1,3,2,0
7229.0,5,21,6,0,8,45,2,45,165,1,0,0,0,0,4,4,0
14388.0,5,6,14,5,12,0,21,55,1315,0,1,0,0,0,4,0,1
6979.0,5,15,10,35,21,0,10,25,625,0,0,1,0,0,3,1,1
8844.0,5,12,15,55,21,25,5,30,330,0,1,0,0,0,8,0,1
6442.0,5,15,6,50,16,10,9,20,560,0,0,1,0,0,3,1,1
14151.0,6,9,17,0,18,0,25,0,1500,0,1,0,0,0,4,0,1
8529.0,6,12,20,0,16,20,20,20,1220,0,1,0,0,0,4,0,1
6794.0,5,21,4,55,11,50,6,55,415,0,0,1,0,0,3,1,1
6007.0,6,27,12,50,21,0,8,10,490,0,0,1,0,0,6,1,1
9316.0,5,27,10,20,19,15,8,55,535,0,0,1,0,0,6,1,1
6270.0,6,27,10,20,1,30,15,10,910,0,0,1,0,0,6,1,1
8372.0,3,1,6,45,9,25,26,40,1600,1,0,0,0,0,1,4,2
9968.0,4,9,12,55,19,15,30,20,1820,0,0,1,0,0,1,1,2
10262.0,6,1,10,0,12,35,26,35,1595,0,0,1,0,0,4,1,1
15603.0,3,3,7,0,21,0,14,0,840,0,0,1,0,0,6,1,1
4423.0,4,9,10,10,13,0,2,50,170,1,0,0,0,0,3,4,0
6106.0,4,9,10,35,19,15,8,40,520,0,0,1,0,0,6,1,1
3687.0,5,24,7,5,9,20,2,15,135,0,0,0,1,0,10,3,0
15078.0,3,3,8,0,15,30,7,30,450,0,0,1,0,0,6,1,1
5000.0,6,24,5,35,8,50,3,15,195,0,0,1,0,0,3,1,0
4284.0,3,18,5,50,8,40,2,50,170,1,0,0,0,0,0,4,0
7757.0,5,9,14,5,10,5,20,0,1200,0,1,0,0,0,4,0,1
5618.0,3,6,17,15,19,55,2,40,160,0,1,0,0,0,3,0,0
6496.0,6,24,5,10,10,5,4,55,295,0,0,1,0,0,3,1,1
7295.0,3,1,13,20,15,35,2,15,135,0,0,0,1,0,3,3,0
17501.0,3,1,6,20,7,45,1,25,85,0,0,0,0,1,3,2,0
8372.0,3,1,19,0,1,35,6,35,395,0,0,1,0,0,6,1,1
15136.0,3,6,9,55,21,0,11,5,665,0,0,1,0,0,6,1,1
7485.0,5,21,19,0,1,30,6,30,390,0,0,1,0,0,6,1,1
21520.0,3,1,7,0,9,40,2,40,160,1,0,0,0,0,10,4,0
16704.0,5,9,23,5,4,25,29,20,1760,0,0,1,0,0,4,1,2
5228.0,5,6,13,20,16,10,2,50,170,1,0,0,0,0,1,4,0
14151.0,5,9,9,35,22,5,12,30,750,0,1,0,0,0,4,0,1
12383.0,6,9,10,55,19,15,8,20,500,0,0,1,0,0,1,1,2
11789.0,6,12,6,0,19,0,13,0,780,0,0,1,0,0,6,1,1
15129.0,5,27,23,5,4,25,29,20,1760,0,0,1,0,0,4,1,2
13941.0,5,9,16,30,10,5,17,35,1055,0,1,0,0,0,4,0,1
7228.0,5,12,21,0,2,15,5,15,315,0,1,0,0,0,3,0,1
3850.0,5,3,7,55,10,15,2,20,140,0,0,0,1,0,3,3,0
8085.0,5,6,7,10,23,25,16,15,975,0,1,0,0,0,10,0,1
10368.0,6,27,9,40,19,0,9,20,560,0,0,1,0,0,4,1,2
6015.0,5,27,14,25,17,40,3,15,195,0,0,1,0,0,3,1,0
17198.0,3,1,13,50,18,40,28,50,1730,1,0,0,0,0,1,4,1
9663.0,5,15,18,55,8,15,13,20,800,0,1,0,0,0,4,0,1
15058.0,6,24,7,5,19,15,12,10,730,0,0,1,0,0,6,1,1
3625.0,5,3,5,55,8,35,2,40,160,1,0,0,0,0,8,4,0
6046.0,3,15,8,15,21,25,13,10,790,1,0,0,0,0,1,4,1
6838.0,3,27,10,45,21,0,10,15,615,0,0,1,0,0,3,1,1
8049.0,3,3,8,35,21,20,12,45,765,0,0,1,0,0,3,1,2
9103.0,5,21,10,35,19,0,8,25,505,0,0,1,0,0,6,1,1
2385.0,5,1,13,15,14,45,1,30,90,0,0,0,0,1,8,2,0
8446.0,3,27,5,55,19,15,37,20,2240,0,0,1,0,0,1,1,2
5583.0,6,15,15,45,22,5,6,20,380,0,0,1,0,0,8,1,1
5769.0,6,24,8,20,11,20,3,0,180,1,0,0,0,0,4,4,0
12767.0,3,21,15,0,18,50,27,50,1670,0,0,1,0,0,4,1,1
8367.0,3,21,10,45,18,50,8,5,485,0,0,1,0,0,4,1,2
14714.0,6,1,15,0,19,0,28,0,1680,0,0,1,0,0,4,1,1
19225.0,3,6,5,45,13,15,7,30,450,1,0,0,0,0,4,4,1
8586.0,5,1,20,0,10,5,14,5,845,0,1,0,0,0,4,0,1
7318.0,3,21,10,45,1,35,14,50,890,0,0,1,0,0,3,1,1
13817.0,3,12,5,45,20,20,14,35,875,1,0,0,0,0,4,4,1
7154.0,3,21,10,45,19,15,8,30,510,0,0,1,0,0,6,1,1
3100.0,6,9,21,5,22,25,1,20,80,0,0,0,0,1,1,2,0
8040.0,6,3,10,20,11,50,1,30,90,0,0,0,0,1,4,2,0
10262.0,6,3,9,0,12,35,27,35,1655,0,0,1,0,0,4,1,1
5515.0,4,18,9,30,12,20,2,50,170,1,0,0,0,0,8,4,0
8577.0,4,9,13,5,7,40,18,35,1115,0,0,1,0,0,1,1,2
7893.0,4,1,20,30,8,55,12,25,745,0,1,0,0,0,1,0,1
4995.0,5,9,7,5,8,30,1,25,85,0,0,0,0,1,4,2,0
2227.0,3,27,21,20,22,45,1,25,85,0,0,0,0,1,3,2,0
5403.0,4,24,7,0,9,40,2,40,160,1,0,0,0,0,10,4,0
16263.0,5,18,20,0,4,25,8,25,505,0,0,1,0,0,4,1,2
8510.0,6,15,10,0,1,30,15,30,930,0,0,1,0,0,6,1,1
3311.0,5,27,5,55,8,35,2,40,160,1,0,0,0,0,8,4,0
3175.0,5,1,16,55,18,25,1,30,90,0,0,0,0,1,3,2,0
11200.0,3,27,11,30,18,50,7,20,440,0,0,1,0,0,6,1,1
3603.0,3,9,22,45,0,10,1,25,85,0,0,0,0,1,8,2,0
5636.0,6,9,2,0,7,25,5,25,325,0,0,1,0,0,3,1,1
4804.0,5,12,4,40,7,15,2,35,155,0,1,0,0,0,3,0,0
3257.0,5,15,5,55,8,35,2,40,160,1,0,0,0,0,8,4,0
7670.0,5,15,12,50,21,0,8,10,490,0,0,1,0,0,6,1,1
4823.0,4,6,20,0,22,50,2,50,170,1,0,0,0,0,3,4,0
15554.0,5,18,20,55,4,25,7,30,450,0,0,1,0,0,4,1,1
3943.0,6,6,21,15,0,15,3,0,180,1,0,0,0,0,3,4,0
10588.0,6,15,21,25,19,0,21,35,1295,0,0,1,0,0,4,1,2
7164.0,5,27,2,0,7,25,5,25,325,0,0,1,0,0,3,1,1
6195.0,4,24,7,0,12,55,5,55,355,0,0,1,0,0,2,1,1
12692.0,6,9,17,0,19,10,26,10,1570,0,1,0,0,0,4,0,1
4823.0,6,21,20,0,22,50,2,50,170,1,0,0,0,0,3,4,0
7229.0,6,9,8,20,11,20,3,0,180,1,0,0,0,0,4,4,0
13067.0,5,15,20,25,9,45,13,20,800,0,1,0,0,0,4,0,1
12395.0,3,6,21,55,16,45,18,50,1130,0,0,0,0,1,10,2,1
3841.0,6,21,22,20,0,40,2,20,140,0,1,0,0,0,8,0,0
3205.0,4,3,10,20,11,50,1,30,90,0,0,0,0,1,4,2,0
10262.0,6,24,10,0,19,0,9,0,540,0,0,1,0,0,4,1,1
2754.0,4,1,2,35,4,5,1,30,90,0,0,0,0,1,3,2,0
3540.0,6,3,5,15,7,40,2,25,145,0,0,0,1,0,3,3,0
4544.0,4,6,19,50,22,50,3,0,180,1,0,0,0,0,4,4,0
13376.0,6,15,14,35,4,25,13,50,830,0,0,1,0,0,4,1,2
4668.0,6,24,21,0,23,50,2,50,170,1,0,0,0,0,10,4,0
8601.0,3,21,9,10,19,15,10,5,605,0,0,1,0,0,6,1,1
10844.0,5,21,6,30,19,50,13,20,800,0,1,0,0,0,4,0,1
3943.0,6,3,6,5,8,50,2,45,165,1,0,0,0,0,3,4,0
13759.0,3,24,19,45,16,20,20,35,1235,0,1,0,0,0,4,0,1
14714.0,6,3,19,45,4,25,8,40,520,0,0,1,0,0,4,1,1
11087.0,3,9,7,0,20,20,13,20,800,1,0,0,0,0,4,4,1
3943.0,6,12,13,0,15,50,2,50,170,1,0,0,0,0,3,4,0
7787.0,5,15,6,40,19,15,12,35,755,0,0,1,0,0,6,1,1
13307.0,5,15,18,45,19,15,24,30,1470,0,0,1,0,0,1,1,2
13547.0,6,27,13,15,7,40,18,25,1105,0,0,1,0,0,1,1,2
13882.0,6,15,9,25,4,25,19,0,1140,0,0,1,0,0,4,1,2
13532.0,6,12,10,0,5,25,19,25,1165,0,1,0,0,0,1,0,2
5403.0,4,9,7,0,9,40,2,40,160,1,0,0,0,0,10,4,0
8372.0,3,1,16,55,7,40,14,45,885,1,0,0,0,0,4,4,1
5201.0,6,18,14,5,17,55,3,50,230,0,0,1,0,0,1,1,0
12395.0,3,6,21,55,9,25,11,30,690,0,0,0,0,1,10,2,1
8586.0,5,12,6,30,8,15,25,45,1545,0,1,0,0,0,4,0,1
4544.0,4,6,8,20,11,20,3,0,180,1,0,0,0,0,4,4,0
5823.0,5,24,19,30,22,15,2,45,165,1,0,0,0,0,10,4,0
7662.0,6,12,5,50,13,15,7,25,445,0,1,0,0,0,1,0,2
11087.0,3,12,22,55,11,25,12,30,750,1,0,0,0,0,4,4,1
8529.0,6,12,18,55,18,15,23,20,1400,0,1,0,0,0,4,0,1
8552.0,3,3,7,10,16,10,9,0,540,0,0,1,0,0,6,1,1
6121.0,5,1,21,5,23,55,2,50,170,1,0,0,0,0,1,4,0
13002.0,3,3,6,10,23,0,16,50,1010,0,0,1,0,0,1,1,1
13014.0,6,9,9,40,19,0,9,20,560,0,0,1,0,0,4,1,2
5963.0,3,27,9,0,18,50,9,50,590,0,0,1,0,0,4,1,1
10844.0,6,6,18,55,22,35,27,40,1660,0,1,0,0,0,4,0,1
8366.0,5,1,16,50,7,55,15,5,905,0,1,0,0,0,1,0,1
9623.0,3,15,5,50,12,20,6,30,390,1,0,0,0,0,4,4,1
3841.0,4,12,9,0,11,25,2,25,145,0,1,0,0,0,8,0,0
5054.0,6,27,7,35,12,10,4,35,275,0,0,1,0,0,3,1,1
11848.0,3,9,19,45,4,25,8,40,520,0,0,1,0,0,4,1,1
10844.0,5,15,16,30,4,40,12,10,730,0,1,0,0,0,4,0,1
12681.0,4,1,8,25,19,50,11,25,685,0,1,0,0,0,4,0,1
7229.0,4,3,6,0,8,45,2,45,165,1,0,0,0,0,4,4,0
12192.0,6,9,10,0,19,0,9,0,540,0,0,1,0,0,6,1,1
8625.0,5,27,11,25,19,15,7,50,470,0,0,1,0,0,6,1,1
4995.0,6,3,10,20,11,50,1,30,90,0,0,0,0,1,4,2,0
10262.0,6,6,2,15,12,35,10,20,620,0,0,1,0,0,4,1,1
6373.0,5,27,17,5,22,15,5,10,310,0,0,1,0,0,3,1,1
4148.0,3,21,9,0,11,30,2,30,150,0,1,0,0,0,8,0,0
8728.0,3,27,5,10,18,50,13,40,820,0,0,1,0,0,4,1,2
2754.0,6,3,12,0,13,30,1,30,90,0,0,0,0,1,3,2,0
6147.0,6,24,15,10,20,0,4,50,290,0,0,1,0,0,3,1,1
7229.0,5,9,19,50,22,50,3,0,180,1,0,0,0,0,4,4,0
7202.0,6,9,11,0,14,15,3,15,195,0,0,1,0,0,4,1,0
6121.0,4,15,10,0,12,45,2,45,165,1,0,0,0,0,1,4,0
4725.0,4,3,7,0,12,55,5,55,355,0,0,1,0,0,2,1,1
9663.0,5,6,14,5,10,5,20,0,1200,0,1,0,0,0,4,0,1
8930.0,6,3,9,0,21,0,12,0,720,0,0,1,0,0,6,1,1
7166.0,3,15,13,40,18,35,4,55,295,1,0,0,0,0,3,4,1
6442.0,6,3,8,35,22,30,13,55,835,0,0,1,0,0,3,1,1
14120.0,5,6,9,50,23,15,13,25,805,0,1,0,0,0,1,0,2
10877.0,6,15,11,25,19,0,7,35,455,0,0,1,0,0,6,1,1
3841.0,4,9,6,55,9,30,2,35,155,0,1,0,0,0,8,0,0
1759.0,3,21,22,45,0,10,1,25,85,0,0,0,0,1,8,2,0
7006.0,5,24,7,30,21,0,13,30,810,0,0,1,0,0,3,1,1
14388.0,5,6,20,0,20,45,24,45,1485,0,1,0,0,0,4,0,1
8586.0,5,9,16,30,10,5,17,35,1055,0,1,0,0,0,4,0,1
11087.0,3,12,22,55,12,25,13,30,810,1,0,0,0,0,4,4,1
11087.0,3,12,22,55,13,15,14,20,860,1,0,0,0,0,4,4,1
6094.0,6,6,18,5,21,10,3,5,185,0,0,1,0,0,1,1,0
15129.0,5,27,5,30,19,0,13,30,810,0,0,1,0,0,4,1,2
4282.0,5,15,4,55,7,45,2,50,170,1,0,0,0,0,0,4,0
10262.0,6,9,8,0,19,0,11,0,660,0,0,1,0,0,4,1,1
6838.0,3,21,11,30,21,0,9,30,570,0,0,1,0,0,3,1,1
7064.0,4,1,8,25,9,20,24,55,1495,0,1,0,0,0,4,0,1
12777.0,6,6,17,15,19,15,26,0,1560,0,0,1,0,0,1,1,2
5403.0,4,3,11,30,14,20,2,50,170,1,0,0,0,0,10,4,0
6171.0,3,9,4,55,12,0,7,5,425,0,0,1,0,0,3,1,1
3807.0,6,12,10,20,12,55,2,35,155,0,1,0,0,0,0,0,0
7832.0,3,9,21,25,7,40,10,15,615,1,0,0,0,0,4,4,1
10112.0,6,12,23,30,4,35,5,5,305,0,0,1,0,0,3,1,1
4462.0,3,18,17,15,19,55,2,40,160,0,1,0,0,0,3,0,0
4423.0,4,27,4,0,6,50,2,50,170,1,0,0,0,0,3,4,0
13817.0,3,12,22,55,10,25,11,30,690,1,0,0,0,0,4,4,1
12346.0,3,1,5,50,12,15,30,25,1825,1,0,0,0,0,1,4,3
6111.0,3,15,6,0,9,10,3,10,190,0,0,1,0,0,10,1,0
6961.0,6,24,6,10,8,55,2,45,165,1,0,0,0,0,1,4,0
14714.0,6,6,22,50,19,0,20,10,1210,0,0,1,0,0,4,1,1
10262.0,6,15,13,0,19,0,6,0,360,0,0,1,0,0,4,1,1
14714.0,6,3,20,55,12,35,15,40,940,0,0,1,0,0,4,1,1
16079.0,5,27,11,30,19,0,7,30,450,0,0,1,0,0,4,1,1
8018.0,5,9,7,5,16,10,9,5,545,0,0,1,0,0,6,1,1
6007.0,6,27,6,0,21,0,15,0,900,0,0,1,0,0,6,1,1
2227.0,5,21,20,5,21,40,1,35,95,0,0,0,0,1,3,2,0
10844.0,5,24,6,30,18,15,11,45,705,0,1,0,0,0,4,0,1
10197.0,5,15,9,0,19,0,10,0,600,0,0,1,0,0,6,1,1
22294.0,3,12,3,0,16,35,13,35,815,0,0,0,0,1,4,2,1
4384.0,3,6,10,20,12,55,2,35,155,0,1,0,0,0,0,0,0
12284.0,3,18,5,45,10,45,5,0,300,1,0,0,0,0,4,4,1
12677.0,3,6,20,40,9,25,12,45,765,0,0,1,0,0,1,1,1
13062.0,3,21,7,5,21,0,13,55,835,0,0,1,0,0,6,1,1
8055.0,3,27,6,0,21,0,15,0,900,0,0,1,0,0,6,1,1
